Month,Day,Temperature,Hour,Aerosol Optical Depth,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,valor
1,14,17.4,3,0.148,11.9,0,0,0,69.99,132.82,878,1.7,72,73.67
1,14,17.2,4,0.15,11.7,0,0,0,70.15,125.62,878,1.6,82,67.78
1,14,17.0,5,0.142,11.5,0,0,0,69.92,115.85,878,1.6,89,70.12
1,14,16.9,6,0.14,11.1,0,0,0,68.73,104.5,878,1.5,90,77.15
1,14,17.8,7,0.138,10.7,0,0,0,62.99,92.2,878,1.4,86,63.71
1,14,20.9,8,0.133,10.3,63,460,149,50.6,79.22,878,1.4,118,31.81
1,14,24.0,9,0.129,9.4,99,734,398,39.47,65.97,878,1.4,228,0.0
1,14,26.4,10,0.129,8.9,122,861,647,33.19,52.44,878,1.4,244,0.0
1,14,28.1,11,0.132,8.9,140,928,864,30.08,38.73,878,1.4,250,0.0
1,14,29.3,12,0.122,9.1,145,973,1027,28.28,24.91,877,1.5,255,0.0
1,14,29.9,13,0.132,9.3,156,984,1122,27.71,11.05,877,1.5,258,0.0
1,14,29.9,14,0.144,9.5,164,977,1140,28.18,3.09,877,1.6,259,0.0
1,14,29.6,15,0.155,9.6,167,955,1081,28.8,16.85,876,1.7,259,0.0
1,14,28.9,16,0.165,9.6,164,918,953,30.01,30.7,876,1.7,258,0.0
1,14,27.9,17,0.171,9.6,152,859,765,31.78,44.48,876,1.7,258,0.0
1,14,26.5,18,0.173,9.7,131,762,533,34.77,58.14,876,1.7,257,0.0
1,14,24.6,19,0.172,10.0,98,584,282,39.66,71.58,876,1.7,259,0.0
1,14,22.1,20,0.171,10.7,40,200,58,48.28,84.65,877,1.7,264,0.0
1,14,20.3,21,0.174,11.4,0,0,0,56.54,97.48,877,1.6,267,60.88
1,14,19.4,22,0.178,11.7,0,0,0,61.11,109.46,878,1.7,283,66.45
1,14,19.1,23,0.182,11.8,0,0,0,62.6,120.27,878,1.7,308,67.6
1,14,18.7,24,0.198,11.8,0,0,0,64.14,129.14,878,1.7,134,73.66
1,15,18.4,1,0.221,11.6,0,0,0,64.64,134.92,877,1.8,125,99.67
1,15,18.1,2,0.25,11.5,0,0,0,65.4,136.34,877,1.9,106,67.05
1,15,17.7,3,0.287,11.7,0,0,0,67.71,133.02,877,2.0,341,75.8
1,15,17.0,4,0.301,11.9,0,0,0,72.16,125.81,877,2.1,339,77.42
1,15,16.6,5,0.295,12.2,0,0,0,75.05,116.03,877,2.2,357,77.1
1,15,16.7,6,0.308,12.2,0,0,0,74.68,104.67,877,2.3,33,67.69
1,15,17.5,7,0.31,12.1,0,0,0,70.44,92.35,878,2.3,46,71.9
1,15,20.3,8,0.283,12.0,80,278,131,58.85,79.36,878,2.3,25,61.04
1,15,23.5,9,0.259,11.7,136,574,369,47.45,66.1,878,2.3,341,10.85
1,15,26.2,10,0.245,11.3,167,730,611,39.25,52.56,878,2.4,301,0.0
1,15,28.3,11,0.239,11.0,187,817,824,34.2,38.84,877,2.4,278,0.0
1,15,29.8,12,0.107,10.9,134,962,1006,31.03,25.02,876,2.4,270,0.0
1,15,30.7,13,0.113,10.7,143,974,1098,29.06,11.16,876,2.5,267,0.0
1,15,31.1,14,0.12,10.6,148,973,1120,28.31,3.08,875,2.5,265,0.0
1,15,30.9,15,0.154,10.7,164,938,1062,28.71,16.79,875,2.5,264,0.0
1,15,30.3,16,0.158,10.7,158,906,937,29.78,30.65,875,2.5,262,0.0
1,15,29.4,17,0.157,10.6,144,856,755,31.19,44.44,874,2.4,259,0.0
1,15,28.2,18,0.155,10.5,122,765,527,33.27,58.1,874,2.4,258,0.0
1,15,26.2,19,0.154,10.7,92,593,279,37.92,71.55,875,2.4,260,0.0
1,15,23.5,20,0.155,11.4,38,213,58,46.52,84.64,876,2.4,267,8.82
1,15,21.4,21,0.158,12.1,0,0,0,55.33,97.49,876,2.4,273,75.63
1,15,20.5,22,0.162,12.4,0,0,0,59.87,109.49,877,2.4,286,73.18
1,15,20.1,23,0.164,12.6,0,0,0,61.86,120.34,877,2.5,334,64.19
1,15,19.9,24,0.166,12.6,0,0,0,62.75,129.25,877,2.5,24,64.74
1,16,19.6,1,0.169,12.6,0,0,0,63.94,135.07,877,2.5,52,66.08
1,16,19.2,2,0.174,12.6,0,0,0,65.71,136.53,876,2.5,41,66.08
1,16,18.7,3,0.188,12.8,0,0,0,68.6,133.22,876,2.6,11,66.08
1,16,18.1,4,0.203,13.0,0,0,0,72.28,126.01,876,2.6,351,69.26
1,16,17.6,5,0.203,13.2,0,0,0,75.62,116.21,877,2.7,344,69.26
1,16,17.3,6,0.211,13.3,0,0,0,77.52,104.83,877,2.6,355,75.7
1,16,18.1,7,0.202,13.2,0,0,0,73.24,92.5,878,2.6,35,85.39
1,16,20.9,8,0.174,12.8,66,376,135,59.72,79.5,878,2.5,61,59.66
1,16,24.6,9,0.153,11.6,105,675,377,44.13,66.23,878,2.5,351,0.0
1,16,27.7,10,0.14,10.3,125,823,624,33.71,52.68,878,2.4,293,0.0
1,16,29.7,11,0.133,9.8,138,901,838,28.95,38.96,877,2.4,285,0.0
1,16,31.1,12,0.133,9.6,149,943,1002,26.41,25.13,877,2.3,282,0.0
1,16,31.9,13,0.129,9.5,152,966,1100,25.09,11.27,876,2.3,279,0.0
1,16,32.2,14,0.128,9.5,153,973,1125,24.74,3.09,876,2.2,275,0.0
1,16,31.9,15,0.128,9.6,150,963,1073,25.27,16.74,875,2.2,271,0.0
1,16,31.3,16,0.128,9.6,143,938,951,26.18,30.6,875,2.1,267,0.0
1,16,30.3,17,0.128,9.6,130,888,765,27.7,44.39,875,2.1,264,0.0
1,16,28.9,18,0.129,9.6,113,801,537,30.09,58.06,875,2.0,262,0.0
1,16,27.0,19,0.132,9.8,86,629,285,34.07,71.53,875,2.0,264,0.0
1,16,24.1,20,0.135,10.5,37,239,59,42.36,84.64,876,2.0,272,1.13
1,16,21.7,21,0.141,11.4,0,0,0,52.03,97.51,877,2.0,284,68.08
1,16,20.3,22,0.147,12.0,0,0,0,58.97,109.54,877,2.0,307,76.59
1,16,19.6,23,0.152,12.3,0,0,0,62.83,120.41,877,2.1,339,77.66
1,16,19.3,24,0.157,12.5,0,0,0,64.57,129.37,877,2.1,9,77.55
1,17,18.9,1,0.163,12.5,0,0,0,66.52,135.23,877,2.2,58,71.33
1,17,18.6,2,0.168,12.6,0,0,0,68.13,136.73,876,2.2,42,69.37
1,17,18.1,3,0.181,12.8,0,0,0,71.13,133.43,876,2.3,2,70.09
1,17,17.7,4,0.197,13.0,0,0,0,73.92,126.21,876,2.4,358,74.71
1,17,17.4,5,0.213,13.2,0,0,0,76.2,116.39,876,2.5,6,76.91
1,17,17.6,6,0.231,13.2,0,0,0,75.35,105.0,877,2.5,34,85.1
1,17,18.5,7,0.238,13.0,0,0,0,70.21,92.66,877,2.6,64,85.47
1,17,21.6,8,0.246,12.8,74,289,126,57.3,79.64,877,2.7,64,60.26
1,17,24.9,9,0.255,12.6,135,559,359,46.2,66.36,877,2.8,326,0.0
1,17,27.7,10,0.26,12.2,172,701,596,38.34,52.8,877,3.0,303,0.0
1,17,29.6,11,0.272,12.0,462,341,726,33.88,39.07,877,3.1,295,0.0
1,17,30.8,12,0.288,12.1,260,712,905,31.71,25.23,876,3.3,290,0.0
1,17,31.4,13,0.304,12.2,241,826,1051,31.01,11.38,876,3.4,288,0.0
1,17,31.6,14,0.314,12.4,247,825,1071,31.05,3.11,876,3.5,285,0.0
1,17,31.4,15,0.226,12.5,200,867,1030,31.61,16.69,875,3.6,283,0.0
1,17,30.8,16,0.234,12.6,274,653,836,32.84,30.55,875,3.6,280,0.0
1,17,29.9,17,0.25,12.6,312,440,626,34.69,44.35,875,3.6,280,0.0
1,17,28.6,18,0.281,12.7,284,274,430,37.59,58.04,875,3.7,285,0.0
1,17,27.0,19,0.305,12.9,124,418,256,41.65,71.52,876,3.6,288,0.0
1,17,24.6,20,0.318,13.1,40,87,48,48.59,84.64,877,3.6,284,2.54
1,17,22.5,21,0.339,13.3,0,0,0,55.96,97.53,877,3.5,279,76.17
1,17,21.1,22,0.353,13.4,0,0,0,61.54,109.58,878,3.4,277,67.64
1,17,20.4,23,0.35,13.5,0,0,0,64.71,120.49,879,3.4,278,60.86
1,17,20.0,24,0.347,13.6,0,0,0,66.66,129.49,879,3.3,289,60.79
1,18,19.7,1,0.345,13.6,0,0,0,68.06,135.4,878,3.2,307,65.74
1,18,19.5,2,0.336,13.7,0,0,0,69.16,136.93,878,3.2,321,65.84
1,18,19.1,3,0.32,13.7,0,0,0,71.1,133.64,877,3.1,335,66.44
1,18,18.7,4,0.31,13.8,0,0,0,73.2,126.41,877,3.1,355,67.47
1,18,18.3,5,0.305,13.9,0,0,0,75.38,116.58,877,3.0,8,69.39
1,18,18.1,6,0.299,13.9,0,0,0,76.69,105.17,878,3.0,13,71.74
1,18,18.6,7,0.287,14.0,0,0,0,74.4,92.81,878,2.9,13,78.02
1,18,21.2,8,0.269,13.9,75,266,122,63.21,79.78,878,2.9,351,58.12
1,18,24.1,9,0.254,14.1,133,560,357,53.57,66.49,879,2.8,324,0.0
1,18,26.2,10,0.243,14.1,165,719,599,47.43,52.92,878,2.8,310,0.0
1,18,27.9,11,0.233,14.0,184,810,812,42.63,39.18,878,2.8,302,0.0
1,18,29.2,12,0.13,13.8,146,934,990,38.81,25.34,878,2.8,297,0.0
1,18,30.0,13,0.132,13.4,154,954,1089,36.14,11.49,878,2.7,294,0.0
1,18,30.4,14,0.136,12.9,157,956,1112,34.37,3.16,877,2.7,291,0.0
1,18,30.3,15,0.136,12.7,154,948,1063,33.94,16.64,877,2.6,289,0.0
1,18,29.8,16,0.139,12.5,148,919,939,34.45,30.51,876,2.6,287,0.0
1,18,29.0,17,0.143,12.3,137,866,757,35.6,44.32,876,2.5,285,0.0
1,18,27.8,18,0.147,12.2,119,772,528,38.0,58.01,876,2.5,284,0.0
1,18,26.2,19,0.153,12.4,91,595,279,42.21,71.51,876,2.5,283,0.0
1,18,23.9,20,0.159,12.7,37,211,57,49.55,84.64,877,2.6,279,27.61
1,18,22.1,21,0.166,13.2,0,0,0,56.97,97.55,877,2.6,278,77.79
1,18,21.0,22,0.174,13.5,0,0,0,62.23,109.64,878,2.7,287,77.79
1,18,20.5,23,0.185,13.7,0,0,0,64.84,120.58,878,2.8,321,77.79
1,18,20.2,24,0.202,13.7,0,0,0,66.35,129.62,878,2.9,347,69.2
1,19,19.9,1,0.226,13.7,0,0,0,67.61,135.57,877,2.9,2,72.1
1,19,19.5,2,0.252,13.7,0,0,0,69.34,137.14,877,3.0,94,72.1
1,19,19.3,3,0.279,13.7,0,0,0,70.18,133.85,877,3.2,70,73.27
1,19,19.0,4,0.303,13.8,0,0,0,71.61,126.61,877,3.3,17,75.27
1,19,18.7,5,0.309,13.8,0,0,0,73.38,116.77,877,3.4,356,76.03
1,19,18.2,6,0.306,14.0,0,0,0,76.41,105.34,877,3.5,345,84.9
1,19,18.5,7,0.296,14.1,0,0,0,75.75,92.96,877,3.6,342,84.9
1,19,20.9,8,0.283,14.1,73,251,117,64.93,79.92,877,3.6,345,56.6
1,19,24.0,9,0.277,13.8,136,528,346,52.76,66.62,877,3.7,330,0.0
1,19,26.9,10,0.28,13.4,175,676,582,43.36,53.04,877,3.7,301,0.0
1,19,29.1,11,0.291,13.1,206,755,790,37.43,39.29,877,3.7,288,0.0
1,19,30.6,12,0.305,12.8,229,795,947,33.7,25.45,876,3.8,286,0.0
1,19,31.5,13,0.317,12.6,245,815,1043,31.52,11.61,876,3.7,285,0.0
1,19,31.5,14,0.316,12.4,247,822,1067,31.21,3.22,876,3.7,285,0.0
1,19,31.1,15,0.302,12.3,235,818,1020,31.64,16.61,876,3.6,284,0.0
1,19,30.1,16,0.282,12.2,215,798,903,33.2,30.47,876,3.5,285,0.0
1,19,28.4,17,0.261,12.0,187,753,726,36.32,44.29,876,3.4,287,0.0
1,19,26.4,18,0.248,11.9,155,662,506,40.6,57.99,876,3.2,291,0.0
1,19,24.5,19,0.239,11.9,180,124,219,45.38,71.5,877,3.1,298,0.0
1,19,23.0,20,0.233,12.0,40,139,53,49.79,84.65,877,2.9,305,0.0
1,19,22.1,21,0.226,12.1,0,0,0,53.0,97.58,877,2.7,309,72.99
1,19,21.6,22,0.225,12.2,0,0,0,55.08,109.69,878,2.6,321,72.5
1,19,21.3,23,0.233,12.3,0,0,0,56.43,120.67,878,2.5,350,73.48
1,19,20.9,24,0.243,12.4,0,0,0,58.15,129.75,877,2.5,74,73.48
1,20,20.6,1,0.252,12.4,0,0,0,59.53,135.76,877,2.5,102,72.25
1,20,20.2,2,0.258,12.5,0,0,0,61.35,137.35,877,2.5,72,74.73
1,20,19.9,3,0.257,12.6,0,0,0,62.77,134.08,877,2.6,344,72.57
1,20,19.6,4,0.25,12.6,0,0,0,64.0,126.82,877,2.6,297,71.61
1,20,19.2,5,0.242,12.6,0,0,0,65.5,116.96,876,2.7,291,72.23
1,20,18.9,6,0.236,12.6,0,0,0,66.8,105.51,877,2.7,298,74.65
1,20,19.5,7,0.229,12.5,0,0,0,64.04,93.12,877,2.7,96,74.73
1,20,22.0,8,0.217,12.3,78,1,78,54.18,80.06,877,2.6,94,69.43
1,20,25.1,9,0.217,11.9,123,595,358,43.82,66.74,877,2.6,342,12.98
1,20,27.5,10,0.206,11.8,151,752,602,37.75,53.15,877,2.6,291,0.0
1,20,29.2,11,0.187,11.8,163,849,819,34.18,39.4,877,2.6,282,0.0
1,20,30.3,12,0.168,11.9,438,553,936,32.29,25.55,876,2.5,277,0.0
1,20,31.0,13,0.163,12.0,310,727,1021,31.18,11.72,876,2.4,274,0.0
1,20,31.2,14,0.16,12.0,171,946,1115,30.91,3.31,876,2.4,272,0.0
1,20,30.9,15,0.164,12.0,169,932,1063,31.44,16.58,875,2.4,272,0.0
1,20,30.1,16,0.167,12.0,162,901,940,32.94,30.44,875,2.4,273,0.0
1,20,28.9,17,0.17,12.0,150,847,757,35.22,44.26,875,2.3,276,0.0
1,20,27.5,18,0.185,12.0,134,738,526,38.21,57.98,876,2.3,279,0.0
1,20,25.8,19,0.194,12.1,102,548,276,42.45,71.5,876,2.3,281,0.0
1,20,23.6,20,0.202,12.5,38,0,38,49.63,84.67,877,2.2,280,21.16
1,20,21.9,21,0.218,12.9,0,0,0,56.68,97.62,878,2.2,278,77.52
1,20,21.0,22,0.233,13.1,0,0,0,60.77,109.76,878,2.3,281,75.3
1,20,20.6,23,0.239,13.2,0,0,0,62.75,120.77,879,2.4,277,74.19
1,20,20.2,24,0.247,13.3,0,0,0,64.55,129.89,878,2.5,250,76.46
1,21,19.7,1,0.258,13.4,0,0,0,66.9,135.94,878,2.6,266,80.39
1,21,19.2,2,0.269,13.5,0,0,0,69.49,137.57,878,2.7,341,75.78
1,21,18.9,3,0.277,13.6,0,0,0,71.53,134.3,878,2.9,350,82.0
1,21,18.6,4,0.274,13.8,0,0,0,73.61,127.04,878,3.0,7,195.3
1,21,18.5,5,0.264,13.9,0,0,0,74.39,117.15,878,3.1,31,103.82
1,21,18.4,6,0.249,13.8,0,0,0,74.52,105.68,878,3.1,55,103.82
1,21,19.3,7,0.231,13.6,0,0,0,69.38,93.27,878,3.1,67,103.82
1,21,22.1,8,0.213,13.0,66,301,118,56.2,80.2,878,3.2,49,66.33
1,21,24.9,9,0.194,12.5,114,607,353,45.98,66.87,878,3.2,322,0.0
1,21,27.4,10,0.175,12.1,137,769,596,38.56,53.27,878,3.2,293,0.0
1,21,29.5,11,0.167,11.4,152,853,810,32.8,39.51,877,3.2,282,0.0
1,21,31.0,12,0.117,11.0,138,935,981,29.26,25.66,877,3.2,276,0.0
1,21,32.0,13,0.115,10.7,142,957,1079,27.08,11.84,877,3.2,273,0.0
1,21,32.4,14,0.111,10.5,141,966,1106,26.16,3.41,876,3.1,270,0.0
1,21,32.2,15,0.107,10.4,137,959,1056,26.24,16.55,876,3.1,268,0.0
1,21,31.6,16,0.103,10.2,128,939,937,26.79,30.41,876,3.0,266,0.0
1,21,30.6,17,0.1,10.0,115,896,757,27.95,44.24,876,2.9,265,0.0
1,21,29.1,18,0.097,9.9,98,816,531,30.22,57.97,876,2.9,265,0.0
1,21,27.2,19,0.096,9.9,74,661,284,33.92,71.5,876,2.8,265,0.0
1,21,24.6,20,0.096,10.4,33,285,59,40.66,84.69,877,2.7,268,22.54
1,21,22.6,21,0.097,10.9,0,0,0,47.72,97.66,878,2.7,271,79.57
1,21,21.6,22,0.098,11.3,0,0,0,51.82,109.83,878,2.7,280,72.79
1,21,21.1,23,0.101,11.4,0,0,0,54.0,120.87,879,2.7,304,70.76
1,21,20.8,24,0.102,11.5,0,0,0,55.17,130.04,879,2.7,11,70.26
1,22,20.5,1,0.103,11.5,0,0,0,56.29,136.14,878,2.7,51,73.55
1,22,20.2,2,0.103,11.6,0,0,0,57.6,137.8,878,2.7,19,78.5
1,22,19.6,3,0.103,11.7,0,0,0,60.31,134.53,878,2.8,351,83.63
1,22,19.0,4,0.104,11.9,0,0,0,63.5,127.25,878,2.8,343,83.63
1,22,18.6,5,0.103,12.2,0,0,0,66.21,117.34,878,2.8,344,83.63
1,22,18.3,6,0.101,12.3,0,0,0,68.25,105.86,878,2.7,3,83.63
1,22,19.1,7,0.097,12.4,0,0,0,65.09,93.43,879,2.7,48,96.93
1,22,22.2,8,0.094,11.7,50,461,127,51.45,80.34,879,2.7,50,92.93
1,22,25.5,9,0.092,10.2,82,738,370,38.03,67.0,878,2.6,329,16.12
1,22,28.1,10,0.092,9.1,102,864,618,30.43,53.39,878,2.5,264,0.0
1,22,30.1,11,0.093,8.6,116,931,833,26.27,39.61,877,2.5,262,32.23
1,22,31.7,12,0.095,8.4,127,967,997,23.61,25.76,877,2.5,263,19.98
1,22,32.7,13,0.097,8.2,133,987,1098,22.06,11.96,876,2.4,262,0.0
1,22,33.0,14,0.098,8.1,135,991,1124,21.49,3.54,876,2.4,260,0.0
1,22,32.8,15,0.099,7.9,133,983,1075,21.42,16.54,876,2.3,256,0.0
1,22,32.1,16,0.099,7.7,127,958,953,21.96,30.39,876,2.3,254,0.0
1,22,30.9,17,0.1,7.6,116,910,768,23.34,44.23,876,2.3,253,0.0
1,22,29.2,18,0.102,7.7,101,825,539,25.86,57.96,876,2.3,253,0.0
1,22,27.1,19,0.105,8.0,78,660,287,29.99,71.51,877,2.3,257,0.0
1,22,24.3,20,0.111,8.8,34,268,59,37.31,84.71,877,2.3,263,60.15
1,22,22.3,21,0.119,9.7,0,0,0,44.81,97.71,878,2.3,265,333.17
1,22,21.3,22,0.127,10.2,0,0,0,49.2,109.9,879,2.3,268,314.49
1,22,20.8,23,0.13,10.4,0,0,0,51.28,120.98,879,2.3,298,216.32
1,22,20.5,24,0.13,10.4,0,0,0,52.19,130.2,879,2.2,19,118.87
1,23,20.2,1,0.125,10.3,0,0,0,53.01,136.34,879,2.1,36,92.09
1,23,19.8,2,0.118,10.3,0,0,0,54.41,138.03,878,2.1,37,84.32
1,23,19.4,3,0.111,10.5,0,0,0,56.37,134.77,878,2.0,10,84.32
1,23,18.6,4,0.108,10.8,0,0,0,60.27,127.47,878,2.0,323,84.32
1,23,17.8,5,0.109,11.0,0,0,0,64.53,117.54,878,2.0,307,84.32
1,23,17.2,6,0.11,11.2,0,0,0,67.81,106.03,878,2.0,312,84.32
1,23,17.9,7,0.11,11.1,0,0,0,64.53,93.58,879,1.9,43,84.32
1,23,21.0,8,0.108,10.5,53,453,128,50.94,80.47,878,1.8,78,78.6
1,23,24.7,9,0.107,8.7,88,736,374,36.2,67.12,878,1.8,163,33.33
1,23,27.9,10,0.112,7.2,112,862,625,27.05,53.5,878,1.7,254,17.14
1,23,30.0,11,0.111,6.9,127,933,845,23.46,39.72,878,1.7,263,38.09
1,23,31.5,12,0.095,6.9,128,986,1015,21.53,25.87,877,1.7,264,6.98
1,23,32.4,13,0.091,6.9,131,1011,1120,20.42,12.08,877,1.6,262,0.0
1,23,32.8,14,0.089,6.8,131,1017,1146,19.91,3.68,876,1.6,261,0.0
1,23,32.6,15,0.089,6.8,128,1005,1092,20.15,16.53,876,1.7,259,0.0
1,23,31.8,16,0.09,6.9,123,980,968,21.22,30.37,876,1.7,258,0.0
1,23,30.6,17,0.091,7.1,113,933,782,23.01,44.22,876,1.7,256,0.0
1,23,29.1,18,0.09,7.3,97,851,548,25.36,57.96,876,1.8,253,0.0
1,23,27.3,19,0.087,7.5,73,698,294,28.62,71.52,876,1.8,249,0.0
1,23,24.8,20,0.087,8.0,33,314,61,34.32,84.74,876,1.9,249,25.36
1,23,22.9,21,0.091,8.8,0,0,0,40.45,97.76,877,1.9,256,65.59
1,23,21.6,22,0.097,9.2,0,0,0,45.09,109.98,878,2.0,278,74.26
1,23,21.0,23,0.1,9.4,0,0,0,47.37,121.1,878,2.0,328,74.26
1,23,20.3,24,0.099,9.6,0,0,0,50.1,130.36,879,2.0,350,74.26
1,24,19.7,1,0.097,9.7,0,0,0,52.53,136.54,878,2.0,357,76.4
1,24,19.3,2,0.097,9.8,0,0,0,54.05,138.27,878,2.0,3,76.42
1,24,19.0,3,0.099,9.7,0,0,0,54.94,135.01,878,2.0,7,81.39
1,24,18.8,4,0.099,9.7,0,0,0,55.42,127.69,878,2.0,9,83.46
1,24,18.7,5,0.097,9.6,0,0,0,55.38,117.73,878,2.0,14,83.46
1,24,18.7,6,0.092,9.3,0,0,0,54.46,106.2,878,2.0,33,83.83
1,24,19.8,7,0.087,8.8,0,0,0,49.19,93.74,878,2.0,64,83.89
1,24,23.4,8,0.083,8.3,48,491,128,38.13,80.61,878,1.9,69,74.23
1,24,26.7,9,0.08,7.5,78,770,376,29.69,67.25,878,1.9,68,5.75
1,24,29.4,10,0.08,7.1,97,894,627,24.57,53.62,877,1.8,260,0.0
1,24,31.4,11,0.082,7.1,111,957,846,21.9,39.83,877,1.8,262,0.0
1,24,32.6,12,0.082,7.2,120,994,1014,20.67,25.97,877,1.8,265,0.0
1,24,33.0,13,0.085,7.6,127,1010,1114,20.7,12.2,876,1.8,267,0.0
1,24,32.8,14,0.092,7.9,133,1009,1139,21.47,3.84,876,1.8,266,0.0
1,24,32.1,15,0.099,8.2,135,992,1085,22.79,16.53,876,1.9,265,0.0
1,24,31.1,16,0.105,8.4,131,961,961,24.39,30.36,876,1.9,263,0.0
1,24,29.7,17,0.109,8.4,122,910,775,26.41,44.21,876,1.9,260,0.0
1,24,28.2,18,0.108,8.4,105,826,543,28.74,57.97,876,1.9,257,0.0
1,24,26.4,19,0.107,8.5,79,665,290,32.22,71.54,876,1.9,257,0.0
1,24,24.4,20,0.105,8.9,34,278,60,37.31,84.78,877,1.9,262,15.23
1,24,22.7,21,0.103,9.6,0,0,0,43.28,97.82,878,1.9,270,79.59
1,24,21.5,22,0.102,10.1,0,0,0,48.13,110.07,878,1.9,288,79.59
1,24,20.9,23,0.1,10.3,0,0,0,50.77,121.22,878,1.9,329,79.59
1,24,20.3,24,0.098,10.5,0,0,0,53.2,130.52,878,1.9,355,79.59
1,25,19.8,1,0.096,10.6,0,0,0,55.38,136.76,878,1.9,9,86.64
1,25,19.4,2,0.096,10.7,0,0,0,57.1,138.51,877,1.9,19,82.37
1,25,19.0,3,0.097,10.8,0,0,0,58.85,135.25,877,1.9,23,76.27
1,25,18.7,4,0.097,10.8,0,0,0,60.28,127.91,877,2.0,15,76.27
1,25,18.2,5,0.097,10.9,0,0,0,62.61,117.93,877,2.0,7,76.27
1,25,17.9,6,0.096,11.0,0,0,0,64.1,106.38,877,2.0,5,76.27
1,25,18.6,7,0.094,11.0,0,0,0,61.31,93.89,878,2.0,14,76.27
1,25,21.5,8,0.093,10.6,49,463,124,49.84,80.75,878,2.0,355,71.84
1,25,24.6,9,0.092,10.3,82,747,370,40.53,67.37,878,2.0,320,17.86
1,25,27.0,10,0.091,10.2,102,875,620,34.98,53.73,878,2.0,297,0.0
1,25,28.8,11,0.091,10.2,116,942,839,31.34,39.93,877,2.0,285,0.0
1,25,30.1,12,0.098,10.2,129,975,1005,29.11,26.08,877,2.0,279,0.0
1,25,30.7,13,0.103,10.3,138,990,1105,28.41,12.33,877,2.0,276,0.0
1,25,30.9,14,0.107,10.5,142,992,1131,28.46,4.01,877,2.0,275,0.0
1,25,30.6,15,0.103,10.7,137,986,1082,29.33,16.53,877,2.0,272,0.0
1,25,29.9,16,0.104,10.9,131,959,959,30.84,30.36,877,2.0,268,0.0
1,25,28.7,17,0.105,11.0,120,909,771,33.41,44.21,877,2.1,264,0.0
1,25,27.1,18,0.105,11.2,103,825,540,37.17,57.98,877,2.1,259,0.0
1,25,25.1,19,0.103,11.6,78,665,288,42.74,71.57,878,2.1,257,0.0
1,25,22.9,20,0.1,12.1,33,282,59,50.58,84.82,879,2.1,259,20.62
1,25,21.4,21,0.099,12.7,0,0,0,57.75,97.88,879,2.1,262,134.89
1,25,20.4,22,0.101,13.2,0,0,0,63.41,110.16,880,2.2,270,139.71
1,25,19.8,23,0.106,13.5,0,0,0,66.99,121.35,881,2.2,288,136.61
1,25,19.4,24,0.112,13.7,0,0,0,69.38,130.69,881,2.3,312,146.48
1,26,19.1,1,0.116,13.7,0,0,0,71.07,136.98,881,2.3,342,120.76
1,26,18.8,2,0.12,13.7,0,0,0,72.19,138.76,880,2.3,55,102.39
1,26,18.7,3,0.123,13.6,0,0,0,72.09,135.5,880,2.4,81,86.31
1,26,18.6,4,0.126,13.4,0,0,0,71.7,128.14,879,2.4,87,84.25
1,26,18.6,5,0.128,13.2,0,0,0,70.89,118.13,879,2.4,89,82.43
1,26,18.6,6,0.129,13.0,0,0,0,70.01,106.55,879,2.4,92,82.43
1,26,19.3,7,0.13,12.8,0,0,0,66.24,94.04,880,2.5,95,82.43
1,26,21.9,8,0.13,12.5,54,391,116,55.2,80.88,880,2.5,208,80.68
1,26,25.0,9,0.131,11.7,94,683,356,43.56,67.49,880,2.5,252,48.9
1,26,27.4,10,0.131,11.1,119,820,603,36.32,53.84,880,2.5,254,24.21
1,26,29.3,11,0.132,10.5,136,893,820,31.24,40.04,879,2.5,253,36.87
1,26,30.6,12,0.116,10.2,138,948,989,28.29,26.18,879,2.5,252,0.0
1,26,31.1,13,0.121,10.1,147,965,1089,27.43,12.46,878,2.5,251,0.0
1,26,31.2,14,0.126,10.2,152,966,1115,27.36,4.19,878,2.5,249,0.0
1,26,31.0,15,0.132,10.2,152,952,1064,27.68,16.55,877,2.5,247,0.0
1,26,30.3,16,0.137,10.2,147,923,944,28.76,30.36,877,2.4,246,0.0
1,26,29.2,17,0.14,10.1,136,870,759,30.57,44.22,877,2.4,244,0.0
1,26,27.7,18,0.141,10.2,117,779,530,33.43,57.99,877,2.4,242,0.0
1,26,25.7,19,0.141,10.3,88,608,280,37.94,71.59,877,2.4,240,0.0
1,26,23.5,20,0.139,10.7,35,226,56,44.55,84.86,878,2.3,242,42.73
1,26,21.9,21,0.139,11.3,0,0,0,50.95,97.95,879,2.3,244,91.86
1,26,20.9,22,0.138,11.6,0,0,0,55.27,110.25,879,2.3,241,102.95
1,26,20.3,23,0.136,11.7,0,0,0,57.79,121.48,879,2.3,231,90.39
1,26,19.9,24,0.133,11.7,0,0,0,59.02,130.87,879,2.3,101,90.39
1,27,19.6,1,0.132,11.5,0,0,0,59.69,137.2,879,2.3,64,101.31
1,27,19.4,2,0.131,11.4,0,0,0,60.03,139.01,878,2.3,50,87.14
1,27,19.1,3,0.13,11.4,0,0,0,61.08,135.75,878,2.3,36,85.39
1,27,18.7,4,0.13,11.5,0,0,0,63.03,128.37,877,2.4,22,85.4
1,27,18.2,5,0.129,11.7,0,0,0,66.01,118.33,877,2.4,11,88.84
